,smiles_canon,Solubility,occurence
9567,CC(C)C(CCN1CCOCC1)(C(N)=O)c1ccccc1,-2.714819068,1.0
9568,C[NH+](C)CCN(Cc1cccs1)c1ccccc1.[Cl-],-2.712879435,1.0
9569,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C.O=C(O)C(O)C(O)C(=O)O,-2.71285979,1.0
9570,NC(=O)OCC(CO)(c1ccccc1)c1ccccc1,-2.712489678,1.0
9571,S=C1NC(=S)C(c2ccccc2)(c2ccccc2)N1,-2.71119681,1.0
9572,CCN(CC)CC(C)(C)C(=O)c1ccccc1.Cl,-2.710903551,1.0
9573,CC(=O)O.CCCCCCCCCCN,-2.710825272,1.0
9574,COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,-2.710625608,1.0
9575,Cc1cccc(C)c1NC(=O)C1CN(C)CCN1C.O=NO.O=NO,-2.710605207,1.0
9576,CC(=O)[O-].CC[NH2+]CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,-2.710357524,1.0
9577,C#CCNCC(O)COc1c(C(C)C)ccc(C)c1C(=O)OC,-2.709151682,1.0
9578,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,-2.705484695,1.0
9579,[O-][NH+]1CCC23CCCCC2C1Cc1ccc(O)cc13,-2.705463678,1.0
9580,CC1[NH2+]CCc2c[nH]c3cccc1c23.[Cl-],-2.704298742,1.0
9581,CC(C)(C)c1ccc(CC(=O)NO)cc1,-2.703758856,1.0
9582,CC(C)Cc1ccc(CC(=O)NO)cc1,-2.703758856,1.0
9583,CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,-2.703191,1.0
9584,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,-2.702081942,1.0
9585,NC(=O)c1ccc(I)cc1,-2.701853935,1.0
9586,CCOCC(COc1ccccc1)OC(=O)CCC(=O)[O-].[Na+],-2.700064264,1.0
9587,OCc1ccccc1OCc1ccccc1,-2.69950546,1.0
9588,Nc1nc(-c2ccccc2)cs1,-2.698322386,1.0
9589,O=S(=O)(O)SCCNCCCCCOc1ccc(Br)cn1,-2.697144508,1.0
9590,O=S(=O)(O)SCCNCCCCCOc1cccc(Br)n1,-2.697144508,1.0
9591,CC(C)NNC(=O)COc1ccc(Cl)cc1,-2.695943947,1.0
9592,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,-2.695391274,1.0
9593,Cc1cc(C)c(NC(=O)C2CNCCN2)c(C)c1.Cl.Cl,-2.693924981,1.0
9594,Cc1cc(O)c(C(C)C)cc1C(=O)[O-].[Na+],-2.693405704,1.0
9595,O=C(NC=CP(=O)(N1CC1)N1CC1)Nc1ccccc1,-2.692742905,1.0
9596,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,-2.691283692,1.0
9597,CCOC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-2.691084223,1.0
9598,NC(CSS(=O)(=O)O)=NCCSCc1ccccc1,-2.690833542,1.0
9599,CC(Cc1ccccc1)NCCCCl,-2.690103788,1.0
9600,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,-2.689774812,1.0
9601,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[Ca+2],-2.687954333,1.0
9602,CC(=O)NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,-2.686456695,1.0
9603,Cl.OC(CN1CCCCC1)c1cccc2ccccc12,-2.686239093,1.0
9604,CNCCOC(c1ccccc1)c1ccccc1C.Cl,-2.685517074,1.0
9605,O=S(=O)(O)SCCNCCCCCCOc1ccc(Cl)cn1,-2.685513391,1.0
9606,COc1ccc2nc(OCCCNCCSS(=O)(=O)O)cc(C)c2c1,-2.68403815,1.0
9607,COC(C(=O)c1ccccc1)c1ccccc1,-2.683648951,1.0
9608,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,-2.68266545,1.0
9609,Cc1cnc([N+](=O)[O-])n1CC(=O)N(C)C,-2.682325209,1.0
9610,O=NN(CCCl)C(=O)NC1CCCC1,-2.682042698,1.0
9611,Cc1cc(OCC(C)(O)CO)ccc1Cl,-2.680879927,1.0
9612,c1ccc2c(CCN3CCCCC3)c[nH]c2c1,-2.680061716,1.0
9613,CC1Cc2ccccc2O1,-2.679903273,1.0
9614,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,-2.679320071,1.0
9615,Cc1c(N(C)C)c(=O)n(C)c(=O)n1-c1ccc(Cl)cc1,-2.677694204,1.0
9616,COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1,-2.676439022,1.0
9617,CCCCN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,-2.67563934,1.0
9618,CNCC=C(c1ccccc1)c1ccccc1.Cl,-2.675028369,1.0
9619,Cc1ccc(C#N)cc1C,-2.673816176,1.0
9620,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,-2.67354686,1.0
9621,Cl.c1ccc2c(CCc3ccncc3)c[nH]c2c1,-2.673306319,1.0
9622,C1=C[NH+](CCc2ccncc2)c2ccccc21.[Cl-],-2.673306319,1.0
9623,O=C(O)c1ccccc1O.Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCN1CCOCC1)CC3,-2.673092902,1.0
9624,Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,-2.672609455,1.0
9625,CC(Cl)CCN(CCCl)CCCl.Cl,-2.670134497,1.0
9626,CN=c1oc2ccccc2n1C,-2.669699954,1.0
9627,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,-2.667897653,1.0
9628,CN(C)c1ccc(C=NNC(N)=S)cc1,-2.667531102,1.0
9629,CNC(CC(=O)c1ccc(OC)cc1)c1ccccc1.Cl,-2.667214428,1.0
9630,CCN(CC)CCN1C(=O)CN(N=Cc2ccc([N+](=O)[O-])o2)C1=O,-2.66712607,1.0
9631,C#CC(C)(CC)OC(=O)c1ccccc1C(=O)O,-2.666957661,1.0
9632,O=C(O)c1ccc2c(c1)OCO2,-2.666327712,1.0
9633,CC1Oc2ccc(Cl)cc2N(CC(C)[NH+](C)C)C1=O.[Cl-],-2.665249179,1.0
9634,CN(C)CC(C(=O)c1ccccc1)c1ccccc1.Cl,-2.664835351,1.0
9635,Cl.O=C(Nc1ccc(C(F)F)cc1)c1cccnc1,-2.664793041,1.0
9636,Cn1c(=O)c2[nH]c(C3CCCC3)nc2n(C)c1=O,-2.664169956,1.0
9637,CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1[O],-2.662377157,1.0
9638,Cc1ccc2c(c1)c1c3n2CCNC3CCC1.Cl,-2.662197949,1.0
9639,Cc1ccc2nc(N)sc2c1,-2.661558888,1.0
9640,CC(=O)N1CCN2c3ccccc3CCC2C1,-2.660746696,1.0
9641,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,-2.660700157,1.0
9642,Cc1cccc([NH2+]C(=O)c2ccncc2)c1C.[Cl-],-2.660609344,1.0
9643,Cc1cccc(NC(=O)c2cccnc2)c1C.Cl,-2.660609344,1.0
9644,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],-2.659547604,1.0
9645,CCN1C(c2c[nH]c3ccccc23)CCC1(C)C,-2.659377174,1.0
9646,CCC(=O)N1C2CCC1CN(CCNc1ccccc1)C2,-2.659156807,1.0
9647,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1.[Cl-],-2.658464889,1.0
9648,Cc1ccccc1OCCCOC(N)=O,-2.657897257,1.0
9649,Cc1cc(Br)cc(C(N)=O)c1O,-2.655893808,1.0
9650,C[NH+](C)CCOC(c1ccccc1)c1cccs1.[Cl-],-2.655099067,1.0
9651,CCCCOc1c(OC)cccc1C(=O)OCC[NH+](C)C.[Cl-],-2.654637482,1.0
9652,CCOc1c(OC)cccc1C(=O)OCC[NH+](CC)CC.[Cl-],-2.654637482,1.0
9653,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,-2.654537864,1.0
9654,CCCCOc1ccc(N)cc1,-2.653438583,1.0
9655,Br.CCC1(c2ccccc2)C(=O)N(C)C(=O)N(CNC(N)=S)C1=O,-2.651288471,1.0
9656,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,-2.651225013,1.0
9657,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,-2.650897252,1.0
9658,CCCCCCCCCCCC[n+]1ccccc1.[I-],-2.650660586,1.0
9659,Cc1c(N(C)C)c(=O)n(C2CCCC2)c(=O)n1C,-2.650508016,1.0
9660,Cc1c(N(C)C)c(=O)n(C)c(=O)n1C1CCCC1,-2.650508016,1.0
9661,ClCCN(CCCl)Cc1ccccc1,-2.649761584,1.0
9662,Nc1ccc(C=Cc2ccc([N+](=O)[O-])o2)nn1,-2.64943963,1.0
9663,CC(=O)OCC(COCc1ccccc1)OC(C)=O,-2.649385419,1.0
9664,CC(C(=O)NN=Cc1ccc([N+](=O)[O-])o1)N1CCN(C)CC1.O.O,-2.64896529,1.0
9665,O=Cc1cccc2ccccc12,-2.646354261,1.0
9666,CN1CCOC(c2ccccc2)c2ccccc2C1,-2.645178915,1.0
9667,C=CCc1ccccc1OCC(O)CO,-2.643738467,1.0
9668,CN(C)N=Nc1ccc(F)cc1,-2.643418908,1.0
9669,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,-2.641880876,1.0
9670,Cc1c(I)c(=O)n(-c2ccccc2)c(=O)n1C,-2.640992008,1.0
9671,O=C(O)Cc1ccc2sc(-c3ccccn3)nc2c1,-2.638764086,1.0
9672,C(=CC=[N+]1CCCCCCC1)C=CN1CCCCCCC1.[Cl-],-2.637897582,1.0
9673,COC(=O)c1c(C)ccc(C(C)C)c1OCC(O)CN(C)C,-2.636830534,1.0
9674,CCN(CC)CC(=O)NCc1ccccc1,-2.635475842,1.0
9675,c1ccc(CC2=NCCN2)cc1,-2.633473877,1.0
9676,CCCCCOc1ccccc1C(N)=O,-2.632595582,1.0
9677,CCc1nc2ccccc2o1,-2.630020851,1.0
9678,CCC1(c2ccccc2)C(=O)N(C)C(=O)N(COC)C1=O,-2.629728347,1.0
9679,CCC(Cc1ccc(OC)cc1)N1CCSC1.Cl,-2.628571545,1.0
9680,CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,-2.627267194,1.0
9681,COc1ccc(N2CCC(N3CCCC3)C2=O)cc1,-2.626660797,1.0
9682,Cc1ccccc1NC(=O)C1CN(C)CCN1C.O=NO.O=NO,-2.626349286,1.0
9683,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CC1)CC3,-2.623999545,1.0
9684,CCN(CC)C(=O)Nc1ccccc1,-2.623977233,1.0
9685,Cl.SCCNCCCOc1ccc(Br)cn1,-2.62389261,1.0
9686,NS(=O)(=O)c1ccc(I)cc1,-2.622738731,1.0
9687,O=C(C=NN1CCCC1)c1ccc([N+](=O)[O-])cc1,-2.620821619,1.0
9688,CCCOc1ccc(C=CC(=O)NO)cc1OC,-2.619844068,1.0
9689,NC(CSS(=O)(=O)O)=NCCc1c[nH]c2ccccc12,-2.618138197,1.0
9690,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,-2.61775599,1.0
9691,Cl.SCCNCCCCOc1ccc(Cl)cn1,-2.617585189,1.0
9692,Cc1cccnc1NC(=O)c1ccccc1N,-2.61617369,1.0
9693,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,-2.614817238,1.0
9694,OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,-2.613074174,1.0
9695,CN1C2CCC1CN(C(=O)C=Cc1ccccc1)C2,-2.61295161,1.0
9696,CN1CC2CCC(C1)N2C(=O)C=Cc1ccccc1,-2.61295161,1.0
9697,CN1CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.Cl,-2.612221948,1.0
9698,CCCNC(C)C(=O)Nc1ccccc1C,-2.609848753,1.0
9699,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,-2.609562154,1.0
9700,O=C([O-])C(Cc1ccccn1)c1cccc2ccccc12.[K+],-2.607899978,1.0
9701,COc1c(C(N)=O)cccc1-c1ccccc1,-2.607565874,1.0
9702,CCCCOc1ccc(CC(=O)NO)cc1,-2.605716637,1.0
9703,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1.[Br-],-2.605664527,1.0
9704,CCC(=O)c1cc(OC)ccc1OC,-2.604369179,1.0
9705,NC(=O)C(c1ccccc1)c1ccccc1,-2.603839775,1.0
9706,c1ccc(-c2ccc[nH]2)cc1,-2.60348481,1.0
9707,CCCCN1CCC(O)(CCCC)CC1.Cl,-2.603144373,1.0
9708,O=C(c1ccc(F)cc1)C(O)CCN1CCN(c2ccccc2)CC1,-2.602585398,1.0
9709,O=C(O)C(O)(c1ccccc1)C1CCCCC1,-2.601124919,1.0
9710,CN1CCN(CCC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,-2.601114709,1.0
9711,Cl.O=c1c2ccccc2n(CCN2CCOCC2)c(=O)n1-c1ccccc1,-2.601013218,1.0
9712,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1c1ccccc1,-2.600758729,1.0
9713,CN(C)N=Nc1ccc(C(=O)O)cc1,-2.600368403,1.0
9714,Cn1c(C(=O)O)cc2ccccc21,-2.600049199,1.0
9715,COC(=O)c1cc(C(=O)OC)cc([N+](=O)[O-])c1,-2.599855837,1.0
9716,CCCC(=O)Oc1ccccc1C(=O)O,-2.598348538,1.0
9717,C(=CC=[N+]1CCN(c2ccccc2)CC1)C=CN1CCN(c2ccccc2)CC1.C(=CC=[N+]1CCN(c2ccccc2)CC1)C=CN1CCN(c2ccccc2)CC1.O.O.O.[Cl-].[Cl-],-2.598239331,1.0
9718,O=c1[nH]c2cc(Cl)c(Cl)cc2o1,-2.597835712,1.0
9719,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,-2.597228747,1.0
9720,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,-2.597065714,1.0
9721,CCC1(c2ccccc2)C(=O)N(C)C(=O)N(C)C1=O,-2.595261029,1.0
9722,Cc1ccccc1OCC(C)OC(N)=O,-2.594743457,1.0
9723,CCN(CC)CCOc1ccccc1C.Cl,-2.594597458,1.0
9724,CCCCNc1ccccc1C(N)=O,-2.593520126,1.0
9725,O=C(OC1CCCNC1)C(O)(c1ccccc1)c1ccccc1,-2.593471621,1.0
9726,C#CCOc1ccc(N)cc1C(=O)NCCCC,-2.592969511,1.0
9727,C=C(C(=O)OC1CC[NH+](C)CC1)c1ccccc1.[Cl-],-2.591372967,1.0
9728,CSc1c(C)cc(O)cc1C,-2.588475668,1.0
9729,CC(=O)c1cccc(OCC(O)CN2CCN(c3ccccc3)CC2)c1,-2.588133899,1.0
9730,CC(=O)c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1,-2.588133899,1.0
9731,CC(=O)c1ccccc1OCC(O)CN1CCN(c2ccccc2)CC1,-2.588133899,1.0
9732,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,-2.587773878,1.0
9733,CCc1c(C)c[nH]c1C,-2.585185855,1.0
9734,CC[N+](C)(CC)CCOC(=O)Cc1ccc(-c2ccccc2)cc1.[I-],-2.58090008,1.0
9735,CCC(=O)OC1(c2ccccc2)CCN(C)C1C.Cl,-2.579104657,1.0
9736,CN(C)c1ccc(N=C2C=CC(=O)C=C2)cc1,-2.57649302,1.0
9737,CCCC(CCC)CNCC.Cl,-2.576298765,1.0
9738,CN(C)CCCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,-2.575872383,1.0
9739,Cc1c(NC(C)C)c(=O)n(C)c(=O)n1-c1ccccc1,-2.574565455,1.0
9740,CC(Cc1ccccc1)N(C)Cc1ccccc1.Cl,-2.574338431,1.0
9741,Cc1c(N(C)C)c(=O)n(CCO)c(=O)n1-c1ccccc1,-2.573783657,1.0
9742,CCCCC1C(=O)NN(c2ccccc2)C1=O,-2.573765855,1.0
9743,CCCCOc1ccccc1OCC(O)CO,-2.573216935,1.0
9744,O=NN(CCCl)C(=O)NCCCCNC(=O)N(CCCl)N=O,-2.572989301,1.0
9745,CC1C(=O)CC2(C(C)C)CC12,-2.572179506,1.0
9746,CCC(C)Nc1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,-2.571940139,1.0
9747,O=C1C(N2CCCCC2)CCN1c1ccc(F)cc1,-2.570039947,1.0
9748,CC1(C)CCCC(C)(C)N1N=O,-2.569952569,1.0
9749,CC(C)(CC(=O)O)c1ccccc1,-2.569199477,1.0
9750,COc1ccc(CCN=C(N)CSS(=O)(=O)O)cc1,-2.569071529,1.0
9751,CC=CC(=O)N(CC)C(CC)C(=O)N(C)C.CC=CC(=O)N(CCC)C(CC)C(=O)N(C)C,-2.568636537,1.0
9752,CC=CC(=O)N(CC)c1ccccc1C,-2.568295735,1.0
9753,CC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,-2.567048835,1.0
9754,NC(=O)c1cccc(-c2ccccc2)c1O,-2.566932668,1.0
9755,O=C1C(N2CCCCC2)CCN1c1ccc(O)cc1,-2.566731212,1.0
9756,CN1C2CCC1CN(C(=O)c1ccc(Cl)cc1)C2,-2.566716429,1.0
9757,CN1CC2CCC(C1)N2C(=O)c1ccc(Cl)cc1,-2.566716429,1.0
9758,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,-2.566424847,1.0
9759,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,-2.565816181,1.0
9760,CCCOc1ccc(CC(=O)NO)cc1C,-2.564930683,1.0
9761,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],-2.564895569,1.0
9762,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,-2.564234881,1.0
9763,O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,-2.563799597,1.0
9764,C#CCOc1ccc(CC(=O)NO)cc1Cl,-2.562682655,1.0
9765,CCC(C(=O)O)c1ccc([N+](=O)[O-])cc1,-2.562409134,1.0
9766,Cc1c(N(CNC(=O)c2cccnc2)C(C)C)c(=O)n(-c2ccccc2)n1C,-2.56213723,1.0
9767,CCCCCCSCCN1CCSC1.Cl,-2.559613874,1.0
9768,CCCSCCCCCN1CCSC1.Cl,-2.559613874,1.0
9769,CCSCCCCCCN1CCSC1.Cl,-2.559613874,1.0
9770,CC=C1CN2CCC1CC2C(O)(CCO)c1ccnc2ccc(O)cc12.Cl.Cl,-2.558917961,1.0
9771,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,-2.556639187,1.0
9772,O=[N+]([O-])c1ccc(C=Cc2cccc(CO)n2)o1,-2.556461275,1.0
9773,Cn1c(NS(=O)(=O)c2ccc(N)cc2)nc2c(Cl)nc(Cl)nc21,-2.554922272,1.0
9774,CCC1CCC(c2c[nH]c3ccccc23)N1C,-2.554440662,1.0
9775,NC(=S)NN=Cc1ccc([N+](=O)[O-])o1,-2.553898456,1.0
9776,CCC(=O)OC12CCN(C)C(Cc3ccccc31)C2.Cl,-2.553502952,1.0
9777,CN1C(=O)C2CCC(C1=O)N2C(=O)C=Cc1ccccc1,-2.553432644,1.0
9778,N#[N+]C=C([O-])CCC(NC(=O)C(CCC([O-])=C[N+]#N)NC(=O)CCC(N)C(=O)O)C(=O)O,-2.552689279,1.0
9779,COc1ccc(CCCCNCCCSS(=O)(=O)O)cc1,-2.551305457,1.0
9780,CC(=O)Nc1ccc(Cl)cc1Cl,-2.551203177,1.0
9781,Cc1ccc(C=CC#N)cc1,-2.548454633,1.0
9782,O=S(=O)(O)SCCNCCCNc1ccccc1,-2.547063418,1.0
9783,CCC(=O)OCc1ccc([N+](=O)[O-])o1,-2.546390048,1.0
9784,O=C1N=c2ccccc2=C1NO,-2.546210644,1.0
9785,Cl.c1ccc2c(c1)OCC(CN1CCCCC1)O2,-2.542812564,1.0
9786,CC1(c2ccccc2)OC(C(=O)O)=CC1=O,-2.540911005,1.0
9787,NC(=O)OCCN1Cc2ccc(Cl)cc2CO1,-2.540170463,1.0
9788,Cc1cccc(C(=O)O)c1C,-2.540115528,1.0
9789,S=c1nc(-c2ccccc2)[nH][nH]1,-2.540104109,1.0
9790,CN1CC2CCC(C1)N2C(=O)c1ccc(CC(=O)O)cc1,-2.539792081,1.0
9791,CN1C2CCC1CN(C(=O)c1ccc(CC(=O)O)cc1)C2,-2.539792081,1.0
9792,CCCOC(=O)c1ccc([N+](=O)[O-])o1,-2.538783995,1.0
9793,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2nc[nH]c12,-2.538783787,1.0
9794,CN1CCC2(C)CC1Cc1ccccc12.Cl,-2.538570446,1.0
9795,Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1,-2.537274336,1.0
9796,CCCC(Cc1ccccc1)N1CCCC1.Cl,-2.537048086,1.0
9797,CC(=O)c1cc(C)sc1C,-2.536882425,1.0
9798,CC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-2.535548695,1.0
9799,Cn1c(=O)oc2ccc(Cl)cc21,-2.535497605,1.0
9800,Cc1cccc(Cl)c1OCC(O)CO,-2.533007018,1.0
9801,Cc1cc(OCC(O)CO)ccc1Cl,-2.533007018,1.0
9802,O=NN(CCCl)C(=O)NC1CCC(C(=O)O)CC1,-2.532319513,1.0
9803,Nc1nc2ccc(Cl)cc2o1,-2.532200851,1.0
9804,Nc1nc2cc(Cl)ccc2o1,-2.532113123,1.0
9805,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,-2.529030955,1.0
9806,Cl.Clc1ccc(SCCCN2CCSC2)nc1,-2.528424468,1.0
9807,O=C1C2C3CCC(O3)C2C(=O)N1c1cc(C(F)(F)F)ccc1Cl,-2.525864667,1.0
9808,CCOC(=O)Cn1c(CC)cnc1[N+](=O)[O-],-2.523937643,1.0
9809,C[NH+](C)CCc1csc2ccccc12.[Cl-],-2.52307696,1.0
9810,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-2.522017802,1.0
9811,Cc1ccc(NC(=O)NC=CP(=O)(N2CC2)N2CC2)c(C)c1,-2.521524661,1.0
9812,NC(CSS(=O)(=O)O)=NCCCOc1ccccc1,-2.52104535,1.0
9813,CC(Cc1ccccc1)N(C)CCCl.Cl,-2.520304194,1.0
9814,Br.Br.Oc1ccc(CCNCC2CCc3ccccc3N2)cc1O,-2.519941242,1.0
9815,COc1ccc2occc2c1,-2.519455887,1.0
9816,CCC(=O)OC1(c2ccccc2)CCN(C)C1C,-2.519389247,1.0
9817,CC(=O)OCC1OC(n2ccc(N)nc2=O)C(OC(C)=O)C1OC(C)=O,-2.519361401,1.0
9818,O=C1CC(N2CCCCC2)CN1c1ccccc1,-2.518759295,1.0
9819,C[NH2+]CCCN1C(=O)C(C)Oc2ccc(Cl)cc21.O=C([O-])C(=O)O,-2.517395663,1.0
9820,CC1CCCCN1CCCOC(=O)c1ccco1,-2.516575984,1.0
9821,CC1SC(=S)N(c2ccc(Cl)cc2)C1=O,-2.515831385,1.0
9822,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,-2.515789092,1.0
9823,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21.[Br-].[Br-],-2.51565498,1.0
9824,CC[N+](C)(CC)CCCCC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1.[I-].[I-],-2.513683948,1.0
9825,CC(CN(C)C)C(O)(c1ccccc1)c1ccccc1.Cl,-2.513299981,1.0
9826,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,-2.512944461,1.0
9827,COc1cc(C(O)C(C)NC(C)COc2ccccc2)ccc1O.Cl,-2.512615929,1.0
9828,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl,-2.511541541,1.0
9829,C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,-2.51108806,1.0
9830,CC(C)N1C(=O)c2ccccc2CS1(=O)=O,-2.510866373,1.0
9831,Cn1c(-c2ccccc2)n[nH]c1=S,-2.510753974,1.0
9832,CCCCOc1ccc(CC(N)=O)cc1,-2.506310194,1.0
9833,Cc1cccnc1NC(=O)c1ccccc1,-2.505338263,1.0
9834,N=C([NH3+])CCCCCCCCCCC(=N)[NH3+].[Cl-].[Cl-],-2.504343909,1.0
9835,[Cl-].[Cl-].[NH3+]c1ccc(C(=O)NC2=Nc3ccccc3[NH2+]2)cc1,-2.503541003,1.0
9836,OC(c1ccccc1)c1nc2ccccc2[nH]1,-2.503184968,1.0
9837,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-2.50203304,1.0
9838,CN(C)N=Nc1ccccc1,-2.502032031,1.0
9839,Cc1ccc(C(CO)C(=O)OC2CC3CCC(C2)N3C)cc1,-2.501560561,1.0
9840,NC1=NC(=O)C(c2ccccc2)O1,-2.50063522,1.0
9841,CCCCOc1ccccc1NC(C)=O,-2.498316819,1.0
9842,COc1ccc(C(=O)c2ccccn2)cc1,-2.498271838,1.0
9843,CCCCOC(=O)c1ccco1,-2.498101451,1.0
9844,Cl.Cl.N=C(N)c1ccc(Oc2ccc(C(=N)N)cc2)cc1,-2.497791915,1.0
9845,Brc1ccc(OCCCN2CCSC2)nc1.Cl,-2.497641094,1.0
9846,CNCC(C(=O)c1ccccc1)c1ccccc1.O=C(O)C=CC(=O)O,-2.497626772,1.0
9847,CCOC(=O)NC(O)C(Cl)(Cl)Cl,-2.496928932,1.0
9848,OCC(O)COc1ccccc1Br,-2.496876922,1.0
9849,OCC(O)COc1ccc(Br)cc1,-2.496876922,1.0
9850,CN1Cc2ccc([N+](=O)[O-])cc2CO1,-2.496536213,1.0
9851,CN1Cc2cc([N+](=O)[O-])ccc2CO1,-2.496536213,1.0
9852,CCNC1C2CCC(C2)C1c1ccccc1,-2.496484167,1.0
9853,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,-2.495178771,1.0
9854,CCC(=O)c1ccc(N(C)C)cc1,-2.49499581,1.0
9855,CC(=O)OCCN1CCSC1=Nc1ncc([N+](=O)[O-])s1,-2.494558407,1.0
9856,CCS(=O)(=O)c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1.Cl.Cl,-2.494228289,1.0
9857,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,-2.49314608,1.0
9858,Cn1c(=O)c2[nH]c(CCCCO)nc2n(C)c1=O,-2.491248088,1.0
9859,CNCCCC1OC(C)(C)c2ccccc21.O=C(O)C(=O)O,-2.490901479,1.0
9860,Cl.Clc1ccc(OCCCCN2CCSC2)nc1,-2.49030829,1.0
9861,COc1ccc(CCCCNCC(C)SS(=O)(=O)O)cc1,-2.489621293,1.0
9862,COc1ccc(CCCCNC(C)CSS(=O)(=O)O)cc1,-2.489621293,1.0
9863,NC(=O)C1(c2ccccc2Cl)OC1Cl,-2.489382447,1.0
9864,C=CCOc1ccc(C=CC(=O)NO)cc1OC,-2.488178043,1.0
